0,4,0,0.0,4.0,89
1,0,0,0.0,0.0,3
2,0,0,0.0,0.0,3
3,0,0,0.0,0.0,3
4,2,1,0.0,3.0,8
5,0,0,0.0,0.0,2
6,5,0,0.0,5.0,22
7,0,0,0.0,0.0,2
8,0,0,0.0,0.0,6
9,0,0,0.0,0.0,3
10,1,0,0.0,1.0,8
11,0,0,0.0,0.0,2
12,0,0,0.0,0.0,2
13,0,0,0.0,0.0,2
14,4,0,0.0,4.0,34
15,4,0,0.0,4.0,38
16,4,0,0.0,4.0,30
17,0,0,0.0,0.0,2
18,0,0,0.0,0.0,2
19,0,0,0.0,0.0,2
20,2,1,0.0,3.0,6
21,0,0,0.0,0.0,2
22,5,0,0.0,5.0,16
23,0,0,0.0,0.0,2
24,0,0,0.0,0.0,3
25,0,0,0.0,0.0,2
26,1,0,0.0,1.0,5
27,0,0,0.0,0.0,3
28,0,0,0.0,0.0,4
29,0,0,0.0,0.0,3
30,4,0,0.0,4.0,38
31,4,0,0.0,4.0,34
32,4,0,0.0,4.0,20
33,0,0,0.0,0.0,2
34,0,0,0.0,0.0,2
35,0,0,0.0,0.0,2
36,2,1,0.0,3.0,6
37,0,0,0.0,0.0,2
38,5,0,0.0,5.0,13
39,0,0,0.0,0.0,2
40,0,0,0.0,0.0,2
41,0,0,0.0,0.0,2
42,1,0,0.0,1.0,5
43,0,0,0.0,0.0,1
44,0,0,0.0,0.0,5
45,0,0,0.0,0.0,2
46,4,0,0.0,4.0,22
47,4,0,0.0,4.0,20
48,4,0,0.0,4.0,20
49,0,0,0.0,0.0,2
50,0,0,0.0,0.0,2
51,0,0,0.0,0.0,2
52,2,1,0.0,3.0,6
53,0,0,0.0,0.0,2
54,5,0,0.0,5.0,20
55,0,0,0.0,0.0,3
56,0,0,0.0,0.0,4
57,0,0,0.0,0.0,3
58,1,0,0.0,1.0,7
59,0,0,0.0,0.0,3
60,0,0,0.0,0.0,2
61,0,0,0.0,0.0,3
62,4,0,0.0,4.0,33
63,4,0,0.0,4.0,32
64,4,0,0.0,4.0,20
65,0,0,0.0,0.0,2
66,0,0,0.0,0.0,2
67,0,0,0.0,0.0,1
68,2,1,0.0,3.0,6
69,0,0,0.0,0.0,2
70,5,0,0.0,5.0,13
71,0,0,0.0,0.0,1
72,0,0,0.0,0.0,3
73,0,0,0.0,0.0,1
74,1,0,0.0,1.0,5
75,0,0,0.0,0.0,1
76,0,0,0.0,0.0,2
77,0,0,0.0,0.0,1
78,4,0,0.0,4.0,19
79,4,0,0.0,4.0,19
80,4,0,0.0,4.0,21
81,0,0,0.0,0.0,2
82,0,0,0.0,0.0,2
83,0,0,0.0,0.0,2
84,2,1,0.0,3.0,5
85,0,0,0.0,0.0,1
86,5,0,0.0,5.0,16
87,0,0,0.0,0.0,2
88,0,0,0.0,0.0,2
89,0,0,0.0,0.0,2
90,1,0,0.0,1.0,5
91,0,0,0.0,0.0,2
92,0,0,0.0,0.0,1
93,0,0,0.0,0.0,2
94,4,0,0.0,4.0,18
95,4,0,0.0,4.0,19
96,0,0,0.0,0.0,1
97,0,0,0.0,0.0,1
98,0,0,0.0,0.0,2
99,0,0,0.0,0.0,2
