0,1,0,0.0,1.0,7
1,2,0,0.0,2.0,5
2,2,0,0.0,2.0,4
3,1,0,0.0,1.0,1
4,2,0,0.0,2.0,8
5,1,0,0.0,1.0,3
6,1,1,0.0,2.0,2
7,2,0,0.0,2.0,4
8,2,0,0.0,2.0,2
9,2,0,0.0,2.0,1
10,0,0,0.0,0.0,2
11,2,0,0.0,2.0,1
12,2,0,0.0,2.0,1
13,2,0,0.0,2.0,1
14,3,0,0.0,3.0,1
15,1,3,0.0,4.0,4
16,1,0,0.0,1.0,0
17,0,0,0.0,0.0,1
18,2,0,0.0,2.0,0
19,1,0,0.0,1.0,2
20,2,0,0.0,2.0,0
21,2,0,0.0,2.0,1
22,2,0,0.0,2.0,0
23,3,0,0.0,3.0,1
24,2,0,0.0,2.0,1
25,0,0,0.0,0.0,0
26,1,0,0.0,1.0,1
27,4,0,0.0,4.0,2
28,2,0,0.0,2.0,0
29,2,0,0.0,2.0,1
30,2,0,0.0,2.0,0
31,1,0,0.0,1.0,0
32,1,0,0.0,1.0,0
33,1,0,0.0,1.0,0
34,5,0,0.0,5.0,3
35,1,1,0.0,2.0,1
36,0,0,0.0,0.0,0
37,2,0,0.0,2.0,1
38,0,2,0.0,2.0,1
39,2,0,0.0,2.0,0
40,2,0,0.0,2.0,2
41,3,0,0.0,3.0,2
42,1,0,0.0,1.0,1
43,0,1,0.0,1.0,0
44,1,0,0.0,1.0,1
45,2,0,0.0,2.0,0
46,2,0,0.0,2.0,1
47,2,0,0.0,2.0,0
48,4,0,0.0,4.0,1
49,1,1,0.0,2.0,0
50,1,0,0.0,1.0,0
51,4,0,0.0,4.0,1
52,1,0,0.0,1.0,0
53,0,0,0.0,0.0,0
54,3,0,0.0,3.0,1
55,2,0,0.0,2.0,1
56,2,0,0.0,2.0,0
57,2,0,0.0,2.0,1
58,2,0,0.0,2.0,0
59,1,0,0.0,1.0,0
60,0,0,0.0,0.0,1
61,1,0,0.0,1.0,1
62,2,0,0.0,2.0,0
63,3,0,0.0,3.0,1
64,1,0,0.0,1.0,0
65,2,1,0.0,3.0,1
66,1,0,0.0,1.0,0
67,4,0,0.0,4.0,1
68,3,1,0.0,4.0,1
69,2,0,0.0,2.0,1
70,1,0,0.0,1.0,0
71,3,0,0.0,3.0,1
72,2,0,0.0,2.0,0
73,2,0,0.0,2.0,0
74,2,1,0.0,3.0,2
75,0,0,0.0,0.0,0
76,1,4,0.0,5.0,1
77,1,0,0.0,1.0,3
78,1,0,0.0,1.0,0
79,2,0,0.0,2.0,0
80,1,3,0.0,4.0,1
81,2,0,0.0,2.0,1
82,2,0,0.0,2.0,0
83,2,0,0.0,2.0,1
84,2,0,0.0,2.0,1
85,1,0,0.0,1.0,0
86,2,0,0.0,2.0,1
87,2,0,0.0,2.0,0
88,2,0,0.0,2.0,1
89,1,0,0.0,1.0,0
90,2,0,0.0,2.0,1
91,3,0,0.0,3.0,1
92,1,0,0.0,1.0,1
93,0,0,0.0,0.0,0
94,2,1,0.0,3.0,1
95,3,0,0.0,3.0,1
96,2,0,0.0,2.0,0
97,0,0,0.0,0.0,0
98,3,0,0.0,3.0,1
99,3,0,0.0,3.0,1
100,2,0,0.0,2.0,0
101,1,3,0.0,4.0,2
102,2,0,0.0,2.0,0
103,1,4,0.0,5.0,2
104,1,0,0.0,1.0,0
105,3,0,0.0,3.0,1
106,2,0,0.0,2.0,1
107,2,1,0.0,3.0,2
108,3,0,0.0,3.0,1
109,1,0,0.0,1.0,0
110,1,0,0.0,1.0,0
111,1,0,0.0,1.0,1
112,2,0,0.0,2.0,0
113,2,0,0.0,2.0,1
114,2,0,0.0,2.0,0
115,2,0,0.0,2.0,0
116,2,0,0.0,2.0,1
117,1,3,0.0,4.0,3
