TraceId, total cost, ExecutionTime_TRIE_STREAMING
398,6,1
399,4,0
400,6,0
401,5,0
402,4,1
403,10,0
404,9,1
405,6,0
406,9,0
407,0,0
408,7,1
409,5,0
410,6,0
411,5,0
412,9,1
413,4,0
414,6,0
415,2,0
416,2,1
417,3,0
418,10,1
419,2,0
420,6,0
421,8,0
422,3,0
423,4,1
424,6,0
425,6,0
426,4,0
427,8,1
428,9,0
429,5,1
430,8,0
431,23,3
432,5,0
433,5,1
434,5,0
435,6,0
436,6,1
437,5,0
438,16,2
439,7,0
440,6,1
441,4,0
442,5,0
443,5,1
444,2,0
445,4,0
446,12,3
447,9,1
448,10,0
449,2,0
450,8,0
451,7,1
452,2,0
453,3,0
454,2,0
455,2,1
456,6,0
457,6,0
458,4,0
459,2,0
460,4,1
461,2,0
462,6,0
463,5,0
464,8,1
465,3,0
466,6,0
467,5,0
468,25,6
469,3,0
470,8,0
471,7,0
472,8,1
473,9,0
474,8,1
475,2,0
476,7,0
477,8,1
478,12,2
479,4,0
480,6,0
481,7,1
482,4,0
483,2,0
484,10,1
485,4,0
486,0,0
487,17,1
488,3,0
489,9,1
490,6,0
491,9,0
492,6,1
493,0,0
494,4,0
495,21,2
496,4,0
497,9,1
498,7,0
499,6,0
500,20,5
501,20,5
502,20,5
503,20,5
504,20,4
505,20,5
506,20,4
507,20,5
508,20,5
509,20,4
510,20,5
511,20,5
512,20,4
513,20,4
514,20,5
515,20,4
516,20,5
517,20,5
518,20,5
519,20,5
520,20,7
521,20,5
522,20,5
523,20,4
524,20,5
525,20,4
526,20,5
527,20,5
528,20,5
529,20,5
530,20,5
531,20,5
532,20,4
533,20,5
534,20,5
535,20,5
536,20,5
537,20,5
538,20,5
539,20,5
540,20,4
541,20,5
542,20,5
543,20,5
544,20,5
545,20,5
546,20,4
547,20,5
548,20,5
549,20,5
550,20,5
551,20,5
552,20,5
553,20,5
554,20,4
555,20,6
556,20,5
557,20,5
558,20,5
559,20,5
560,20,5
561,20,6
562,20,3
563,20,6
564,20,5
565,20,5
566,20,4
567,20,5
568,20,5
569,20,5
570,20,4
571,20,6
572,20,4
573,20,5
574,20,5
575,20,8
576,20,4
577,20,5
578,20,5
579,20,5
580,20,5
581,20,5
582,20,4
583,20,5
584,20,5
585,20,5
586,20,5
587,20,5
588,20,5
589,20,5
590,20,4
591,20,5
592,20,5
593,20,5
594,20,5
595,20,6
596,20,4
597,20,6
598,20,4
599,20,6
600,20,4
601,20,5
602,20,5
603,20,5
604,20,4
605,20,6
606,20,4
607,20,5
608,20,6
609,20,4
610,20,5
611,20,6
612,20,4
613,20,4
614,20,5
615,20,5
616,20,5
617,20,5
618,20,5
619,20,4
620,20,5
621,20,5
622,20,5
623,20,4
624,20,5
