TraceId, total cost, ExecutionTime_TRIE_STREAMING
0,4,0
1,6,1
2,4,0
3,2,0
4,6,1
5,3,0
6,5,0
7,10,1
8,10,0
9,7,1
10,13,1
11,14,0
12,6,1
13,5,0
14,15,0
15,12,3
16,4,0
17,2,0
18,5,0
19,7,1
20,6,0
21,7,0
22,4,0
23,6,0
24,9,1
25,2,0
26,6,0
27,9,1
28,6,0
29,7,0
30,8,0
31,5,1
32,3,0
33,4,0
34,19,2
35,5,0
36,2,0
37,6,1
38,9,0
39,5,0
40,7,1
41,13,0
42,5,1
43,2,0
44,8,0
45,9,0
46,9,1
47,6,0
48,5,0
49,4,0
50,3,0
51,8,1
52,4,0
53,2,0
54,10,1
55,8,1
56,7,0
57,6,0
58,9,1
59,4,0
60,4,1
61,13,0
62,6,0
63,13,1
64,5,0
65,8,0
66,6,1
67,11,1
68,8,1
69,6,0
70,5,1
71,7,0
72,5,0
73,3,0
74,7,1
75,2,0
76,21,1
77,3,1
78,4,0
79,6,0
80,17,1
81,5,0
82,7,0
83,8,1
84,5,0
85,3,0
86,5,0
87,9,1
88,3,0
89,2,0
90,6,0
91,11,0
92,4,2
93,5,0
94,13,1
95,9,0
96,5,0
97,2,0
98,9,1
99,7,0
100,7,1
