TraceId, total cost, ExecutionTime_TRIE_STREAMING
398,6,0
399,4,0
400,6,0
401,5,1
402,4,0
403,10,0
404,9,1
405,6,0
406,9,1
407,0,0
408,7,0
409,5,0
410,6,1
411,5,0
412,9,0
413,4,0
414,6,0
415,2,0
416,2,0
417,3,1
418,10,0
419,2,0
420,6,1
421,8,0
422,3,0
423,4,0
424,6,1
425,6,0
426,4,0
427,8,0
428,9,1
429,5,1
430,8,0
431,23,3
432,5,0
433,5,1
434,5,0
435,6,0
436,6,1
437,5,0
438,16,2
439,7,0
440,6,1
441,4,0
442,5,0
443,5,1
444,2,0
445,4,0
446,12,3
447,9,0
448,10,1
449,2,0
450,8,0
451,7,1
452,2,0
453,3,0
454,2,0
455,2,0
456,6,1
457,6,0
458,4,0
459,2,0
460,4,0
461,2,0
462,6,1
463,5,0
464,8,0
465,3,1
466,6,0
467,5,0
468,25,5
469,3,0
470,8,0
471,7,0
472,8,1
473,9,0
474,8,1
475,2,0
476,7,0
477,8,1
478,12,3
479,4,0
480,6,0
481,7,1
482,4,0
483,2,0
484,10,1
485,4,0
486,0,0
487,17,2
488,3,0
489,9,0
490,6,1
491,9,0
492,6,0
493,0,1
494,4,0
495,21,2
496,4,0
497,9,1
498,7,0
499,6,0
500,20,6
501,20,4
502,20,5
503,20,8
504,20,7
505,20,11
506,20,5
507,20,5
508,20,4
509,20,5
510,20,5
511,20,5
512,20,4
513,20,5
514,20,5
515,20,5
516,20,5
517,20,5
518,20,4
519,20,5
520,20,5
521,20,5
522,20,5
523,20,4
524,20,5
525,20,5
526,20,5
527,20,4
528,20,5
529,20,5
530,20,5
531,20,5
532,20,5
533,20,5
534,20,4
535,20,5
536,20,5
537,20,5
538,20,4
539,20,5
540,20,5
541,20,4
542,20,5
543,20,5
544,20,5
545,20,4
546,20,5
547,20,4
548,20,5
549,20,5
550,20,5
551,20,5
552,20,4
553,20,5
554,20,5
555,20,5
556,20,4
557,20,5
558,20,5
559,20,4
560,20,5
561,20,5
562,20,5
563,20,4
564,20,5
565,20,5
566,20,5
567,20,4
568,20,5
569,20,5
570,20,4
571,20,5
572,20,4
573,20,5
574,20,5
575,20,5
576,20,4
577,20,5
578,20,5
579,20,4
580,20,5
581,20,5
582,20,5
583,20,4
584,20,5
585,20,5
586,20,5
587,20,4
588,20,5
589,20,5
590,20,4
591,20,5
592,20,5
593,20,5
594,20,5
595,20,4
596,20,5
597,20,5
598,20,5
599,20,4
600,20,5
601,20,5
602,20,4
603,20,5
604,20,5
605,20,5
606,20,4
607,20,5
608,20,5
609,20,5
610,20,5
611,20,4
612,20,5
613,20,5
614,20,4
615,20,5
616,20,5
617,20,5
618,20,5
619,20,5
620,20,5
621,20,5
622,20,5
623,20,4
624,20,5
